,close,open,low,high,volume
2019-01-18,3624.84,3592.61,3534.25,3660.0,6668.8870781199985
2019-01-19,3617.39,3624.84,3577.0,3634.45,4332.214490089998
2019-01-20,3687.2,3617.96,3615.2,3774.0,4194.250100819998
2019-01-21,3532.28,3687.2,3470.0,3702.49,6049.112671369999
2019-01-22,3523.22,3530.09,3485.58,3573.29,5637.286150349999
2019-01-23,3569.59,3521.15,3401.36,3615.8,7076.610002399999
2019-01-24,3545.95,3569.59,3518.0,3620.23,6365.83982583
2019-01-25,3567.85,3545.4,3530.0,3598.0,4147.62819424
2019-01-26,3617.47,3566.46,3511.0,3657.89,5261.6075832000015
2019-01-27,3547.44,3617.47,3515.0,3621.96,2426.028262980001
2019-01-28,3436.45,3547.76,3357.3,3561.65,7305.94835094
2019-01-29,3356.33,3436.45,3355.0,3442.01,7845.17261355
2019-01-30,3410.87,3356.6,3322.19,3436.0,6612.893929600003
2019-01-31,3452.25,3411.01,3409.44,3474.2,5714.035260009999
2019-02-01,3380.02,3452.25,3364.53,3453.88,6813.941420220001
2019-02-02,3424.0,3380.04,3372.74,3460.0,5522.55200878
2019-02-03,3423.4,3422.8,3413.4,3485.0,2971.9632074700007
2019-02-04,3415.85,3424.49,3384.67,3430.51,2497.588202
2019-02-05,3416.0,3416.0,3394.85,3439.46,3602.8447486400005
2019-02-06,3377.2,3416.0,3353.0,3445.6,5420.86736278
2019-02-07,3368.67,3377.2,3328.7,3387.1,4482.80455787
2019-02-08,3356.59,3369.06,3337.91,3383.29,5233.57917563
2019-02-09,3619.96,3356.18,3354.2,3711.04,14081.06672161
2019-02-10,3600.43,3621.24,3576.16,3639.74,3989.80096645
2019-02-11,3595.58,3599.32,3580.01,3662.43,4658.34674747
2019-02-12,3575.28,3595.58,3548.28,3614.52,8177.66694644
2019-02-13,3591.49,3577.65,3556.01,3629.81,10334.11630991
2019-02-14,3568.84,3591.49,3541.0,3593.37,7421.014241600001
2019-02-15,3575.25,3566.43,3531.01,3586.85,5505.278059640002
2019-02-16,3586.48,3575.14,3544.88,3620.53,6272.336031820002
2019-02-17,3599.3,3584.7,3565.16,3609.0,2904.7071543
2019-02-18,3692.57,3598.05,3553.98,3727.19,9388.485242050003
2019-02-19,3883.58,3688.96,3679.7,3955.0,14949.12890565
2019-02-20,3890.02,3886.88,3843.61,4000.0,10963.314229429998
2019-02-21,3932.87,3888.93,3884.23,3989.99,9516.70088387
2019-02-22,3889.82,3931.19,3866.25,3932.54,7123.257843310002
2019-02-23,3928.84,3891.87,3888.13,3957.0,5845.229365910001
2019-02-24,4157.79,3928.52,3905.63,4190.0,9141.423128580003
2019-02-25,3762.27,4157.79,3714.42,4160.81,13928.529795769995
2019-02-26,3782.8,3760.47,3745.75,3861.81,8768.449559199997
2019-02-27,3811.81,3782.44,3767.31,3818.74,5878.3637332399985
2019-02-28,3804.98,3811.81,3658.19,3822.85,7069.53377865
2019-03-01,3795.36,3805.07,3755.0,3897.62,6731.474027870001
2019-03-02,3793.0,3800.62,3789.5,3845.3,4747.14591945
2019-03-03,3807.72,3793.0,3760.0,3822.39,2879.11606353
2019-03-04,3722.98,3806.78,3687.0,3815.0,4300.76263954
2019-03-05,3714.97,3722.62,3670.0,3725.33,6741.655149770001
2019-03-06,3837.04,3714.0,3709.7,3877.1,7390.598725480001
2019-03-07,3861.86,3837.04,3822.35,3895.12,8011.504643910002
2019-03-08,3868.74,3861.76,3826.13,3924.37,6946.42076325
2019-03-09,3888.71,3868.59,3760.1,3927.0,6830.73478621
2019-03-10,3881.13,3888.35,3862.0,3950.25,4935.34736076
2019-03-11,3869.0,3881.67,3847.24,3912.89,3331.0715095900005
2019-03-12,3825.91,3869.0,3791.07,3890.21,6590.34712946
2019-03-13,3857.39,3825.12,3821.94,3877.69,4987.147750429999
2019-03-14,3840.0,3858.92,3820.0,3874.68,4551.1243155
2019-03-15,3853.93,3840.0,3775.01,3903.98,5394.7330357
2019-03-16,4002.87,3853.41,3849.77,4040.0,8865.09298442
2019-03-17,3953.98,3999.49,3927.28,4014.0,4170.16878854
2019-03-18,3955.17,3953.98,3934.28,4016.63,3641.9621030999997
2019-03-19,3961.31,3956.31,3929.83,3985.0,4696.115063210002
2019-03-20,3986.5,3961.31,3954.28,4018.54,5831.501786099999
2019-03-21,4037.32,3989.49,3962.88,4050.0,5559.363151369998
2019-03-22,3963.3,4037.32,3919.63,4055.35,7468.993115690002
2019-03-23,3996.1,3964.28,3964.28,4001.17,3204.61668972
2019-03-24,3962.0,3995.1,3956.36,3996.62,2033.85444223
2019-03-25,3965.28,3962.0,3942.04,3980.97,2472.03048859
2019-03-26,3903.0,3963.66,3850.45,3980.22,7163.340313249999
2019-03-27,3983.31,3902.0,3879.5,3995.76,5459.0110840299985
2019-03-28,4014.04,3983.08,3974.36,4037.11,7168.6445571099985
2019-03-29,4043.35,4014.04,3993.27,4050.21,4580.45442738
2019-03-30,4087.05,4042.1,4016.66,4130.36,8993.07062067
2019-03-31,4079.81,4087.65,4053.39,4101.7,2132.5428621
2019-04-01,4116.72,4079.81,4052.56,4139.99,4420.63692473
2019-04-02,4696.68,4118.07,4107.21,5080.0,18413.57538162
2019-04-03,4964.95,4690.69,4672.04,5087.62,25501.7454387
2019-04-04,5021.71,4963.6,4800.5,5345.0,25189.92206105
2019-04-05,4949.0,5022.98,4778.59,5055.56,14579.57847705
2019-04-06,5005.19,4950.29,4922.58,5067.62,11004.34539818
2019-04-07,5130.21,5005.75,4900.0,5240.0,11632.61390806
2019-04-08,5254.54,5127.35,5050.0,5347.37,12660.42961447
2019-04-09,5216.91,5255.95,5127.68,5317.54,11373.11205015
2019-04-10,5246.54,5216.91,5136.01,5282.91,9432.31218114
2019-04-11,5202.01,5244.38,5161.0,5466.06,12237.09662462
2019-04-12,5028.2,5200.93,4912.0,5207.05,13969.11153193
2019-04-13,5093.61,5031.21,5002.0,5122.48,6758.251249430001
2019-04-14,5062.52,5094.09,5012.73,5116.71,3810.7554733100014
2019-04-15,5155.13,5061.26,5053.89,5192.01,4053.0626340999997
2019-04-16,5072.35,5155.13,4948.57,5173.9,7069.860361799999
2019-04-17,5215.53,5072.35,5014.77,5275.07,8408.7182267
2019-04-18,5263.52,5215.53,5170.01,5303.76,6968.473860430001
2019-04-19,5248.97,5263.52,5180.37,5325.0,6077.549003250001
2019-04-20,5333.59,5246.17,5231.03,5357.96,4576.98611826
2019-04-21,5322.26,5333.59,5253.82,5362.97,2916.1052385099993
2019-04-22,5283.6,5321.92,5212.8,5321.92,5415.299578189999
2019-04-23,5545.0,5283.62,5272.84,5627.0,9790.609348469998
2019-04-24,5487.86,5544.19,5412.0,5623.3,9804.761913579998
2019-04-25,5429.63,5487.86,5372.0,5490.76,8096.544527139998
2019-04-26,5165.95,5432.42,4991.42,5510.0,15560.287683140004
2019-04-27,5172.18,5163.41,5046.31,5191.31,9899.261405509998
2019-04-28,5181.79,5169.87,5139.27,5218.31,3102.969516120001
2019-04-29,5163.27,5181.77,5099.0,5213.23,3974.83096969
2019-04-30,5148.11,5162.66,5071.58,5178.34,5784.527951130001
2019-05-01,5307.82,5151.76,5136.77,5339.13,5284.81893475
2019-05-02,5335.78,5308.9,5271.0,5357.96,4464.7666367
2019-05-03,5576.11,5338.6,5327.14,5604.0,7376.381271020003
2019-05-04,5749.33,5576.18,5550.26,5820.0,12234.395006299996
2019-05-05,5691.56,5749.21,5510.0,5846.13,7925.630529979999
2019-05-06,5593.32,5691.37,5565.56,5782.55,6034.481903640001
2019-05-07,5875.02,5593.0,5562.44,5970.0,8219.20842131
2019-05-08,5829.83,5876.24,5658.66,5967.77,8670.84392152
2019-05-09,6052.17,5827.63,5790.0,6099.0,7853.135461999998
2019-05-10,6316.69,6049.48,5955.69,6336.93,10627.81351451
2019-05-11,6771.62,6315.5,6230.0,6964.01,16531.34457344
2019-05-12,7514.32,6773.85,6663.56,7563.71,22275.105243250004
2019-05-13,7036.0,7516.01,6762.57,7585.0,22908.750522530005
2019-05-14,8236.06,7036.2,6996.5,8251.01,29113.88953993
2019-05-15,7898.57,8221.65,7618.99,8335.56,18317.27529815
2019-05-16,8036.76,7900.11,7838.0,8390.95,18450.69402101
2019-05-17,7322.0,8022.09,6178.0,8064.94,24174.76147446
2019-05-18,7318.41,7322.92,6894.8,7493.85,17214.73178125
2019-05-19,8007.51,7318.41,7205.57,8029.14,10913.27179914
2019-05-20,7903.67,8005.81,7777.11,8299.99,13942.47145222
2019-05-21,7934.75,7900.0,7581.03,8150.0,10381.54389342
2019-05-22,7920.75,7942.58,7676.27,8117.48,6781.615222090002
2019-05-23,7597.27,7923.39,7505.69,8049.22,9136.44600932
2019-05-24,7871.61,7602.41,7468.31,7980.0,8152.97329725
2019-05-25,7995.0,7869.45,7860.98,8188.87,8510.33133764
2019-05-26,8000.04,7995.0,7940.0,8158.45,3087.0769958899987
2019-05-27,8790.0,8000.01,7888.91,8939.18,12073.257698640002
2019-05-28,8724.4,8790.0,8653.68,8917.77,6012.528856120001
2019-05-29,8550.17,8725.59,8421.12,8806.26,7888.61429823
2019-05-30,8699.9,8549.6,8520.98,8784.29,7132.2053943300025
2019-05-31,8272.1,8703.67,8000.0,9096.79,15603.44728879
2019-06-01,8538.88,8269.99,8169.14,8589.99,8821.557571669999
2019-06-02,8690.44,8545.39,8461.38,8743.21,4420.030128529998
2019-06-03,8473.65,8686.02,8335.56,8833.97,5881.614200999999
2019-06-04,7852.4,8473.65,7732.0,8591.01,14068.935820589995
2019-06-05,7822.95,7861.96,7432.84,8018.41,11146.457053159998
2019-06-06,7778.8,7817.37,7570.9,7924.48,7913.443377219997
2019-06-07,7944.29,7785.71,7449.68,8020.0,10523.79787941
2019-06-08,7931.58,7946.77,7880.53,8134.99,7332.083939449997
2019-06-09,7912.12,7930.55,7777.67,8040.97,4011.17499541
2019-06-10,7729.33,7912.12,7511.41,7947.32,5161.720758740002
2019-06-11,7958.1,7729.33,7631.22,8090.0,6724.76298335
2019-06-12,8012.02,7958.19,7713.34,8089.51,6576.427584009999
2019-06-13,8135.33,8012.02,7901.05,8266.0,7957.6553780899985
2019-06-14,8245.0,8135.33,8049.22,8335.56,7080.993253629998
2019-06-15,8703.48,8245.0,8245.0,8780.0,9011.19630686
2019-06-16,9333.88,8703.48,8626.66,9387.0,8827.847237240001
2019-06-17,9165.0,9330.01,8821.0,9391.85,13037.234450989998
2019-06-18,9055.63,9165.01,9029.8,9477.7,11848.71091338
2019-06-19,9165.33,9060.19,8918.0,9256.61,9973.255489610003
2019-06-20,9310.0,9159.73,9050.0,9362.0,4990.17838377
2019-06-21,9728.68,9310.0,9211.08,9800.0,9355.974816489996
2019-06-22,10698.09,9732.17,9680.0,10915.61,14619.756935799998
2019-06-23,10668.99,10692.72,10255.07,11200.0,10068.852830569998
2019-06-24,10771.75,10668.99,10483.33,11247.62,8473.73002561
2019-06-25,11324.24,10777.59,10752.87,11381.47,9864.50189962
2019-06-26,12539.2,11331.47,11059.0,12935.58,15937.218187199995
2019-06-27,12342.76,12539.84,11794.07,13880.0,36845.563098710016
2019-06-28,11263.46,12332.93,10300.0,12428.31,35190.46902859
2019-06-29,11782.25,11263.79,11191.59,12447.46,18040.107104880004
2019-06-30,11732.66,11806.05,11503.24,12250.0,8690.986494480001
2019-07-01,10864.13,11719.19,10606.59,11849.84,16468.831834009998
2019-07-02,9851.24,10864.42,9713.0,11108.07,23929.6175928
2019-07-03,11334.79,9852.46,9614.08,11574.99,21059.397862229995
2019-07-04,11725.55,11334.63,10942.9,12061.04,15469.07188166
2019-07-05,10927.04,11719.43,10769.15,11938.0,11039.425645000001
2019-07-06,11450.02,10933.62,10807.13,11637.21,11105.32897868
2019-07-07,11205.0,11456.78,11050.0,11735.0,6328.634783370001
2019-07-08,11500.98,11208.7,11111.0,11627.0,6169.79615582
2019-07-09,12455.87,11505.56,11398.53,12883.48,16815.98549143
2019-07-10,12886.15,12450.0,12030.43,13152.52,14445.81516271
2019-07-11,11457.88,12882.66,11163.68,13200.0,21082.13177419
2019-07-12,11717.5,11470.88,10966.81,11873.52,16259.8819095
2019-07-13,11550.6,11713.24,11450.0,11942.39,6630.522781410001
2019-07-14,11157.69,11544.95,10810.0,11643.43,8892.121252930001
2019-07-15,10302.4,11158.32,9855.0,11199.88,17237.6200097
2019-07-16,10736.83,10293.18,10044.83,11080.37,12310.27497911
2019-07-17,9575.76,10743.15,9234.1,10882.37,22769.68200349
2019-07-18,9851.85,9574.45,9049.54,10027.19,15804.45699552
2019-07-19,10534.43,9863.18,9280.33,10797.0,17934.6800783
2019-07-20,10599.1,10534.43,10102.58,10776.99,12605.522673740004
2019-07-21,10611.13,10598.75,10454.03,11120.0,10240.68766708
2019-07-22,10586.85,10611.0,10325.0,10740.0,5314.825608290002
2019-07-23,10034.85,10586.57,9952.36,10623.57,10456.5683314
2019-07-24,9690.83,10037.98,9565.96,10222.21,9548.48609155
2019-07-25,10073.13,9691.67,9514.96,10187.0,8069.401707950001
2019-07-26,9793.92,10073.13,9650.0,10177.52,6149.628065449999
2019-07-27,10080.0,9789.41,9710.76,10235.0,5888.89700914
2019-07-28,9488.88,10086.58,9299.0,10098.0,8232.03466423
2019-07-29,9592.97,9479.66,9111.0,9725.17,4715.437598810001
2019-07-30,9499.28,9592.95,9360.0,9658.58,4688.398409209999
2019-07-31,9744.23,9497.17,9443.96,9828.88,6488.985846459998
2019-08-01,9977.33,9742.33,9725.01,10172.0,7789.220729209998
2019-08-02,10534.18,9977.33,9919.0,10583.88,8379.604303999999
2019-08-03,10810.64,10534.4,10355.0,10867.0,10364.214058239997
2019-08-04,10703.29,10822.4,10564.96,10919.0,4989.41542543
2019-08-05,11808.04,10694.53,10653.0,11867.81,12531.090963809998
2019-08-06,12190.91,11800.65,11500.0,12298.0,15537.798293190002
2019-08-07,11563.08,12190.9,11200.0,12325.0,14701.02522438
2019-08-08,11863.73,11553.68,11438.0,12145.42,15046.66080861
2019-08-09,11839.01,11872.78,11450.93,12061.1,9176.363942800002
2019-08-10,11804.98,11851.86,11650.0,11976.68,7491.637694470001
2019-08-11,11334.93,11809.13,11200.0,11894.83,7123.412991270001
2019-08-12,11366.79,11335.03,11080.37,11589.73,3456.71060077
2019-08-13,11353.17,11373.93,11194.04,11454.06,3563.2600107700005
2019-08-14,10557.52,11342.4,10471.78,11353.14,11249.13863747
2019-08-15,9836.61,10554.96,9467.57,10646.44,15413.78745983
2019-08-16,9884.64,9847.41,9736.96,10444.66,12940.606259530005
2019-08-17,10361.23,9894.72,9789.44,10540.0,8062.077928219999
2019-08-18,10133.3,10361.23,9974.51,10472.93,3995.5425789000005
2019-08-19,10727.8,10133.3,10095.83,10737.38,4879.245843590002
2019-08-20,10817.97,10720.57,10630.0,10955.48,7997.921165079999
2019-08-21,10149.46,10817.8,10082.44,10843.0,7403.553376560001
2019-08-22,9995.66,10148.88,9755.53,10235.0,8685.78926428
2019-08-23,10223.35,9984.19,9878.09,10255.07,5522.66161809
2019-08-24,10317.13,10214.79,10072.58,10479.0,4907.2089495
2019-08-25,10100.93,10306.46,9885.48,10320.0,4874.413369800001
2019-08-26,10320.65,10100.01,9907.86,10650.0,7606.746880839999
2019-08-27,10145.75,10321.25,10085.67,10424.4,4632.689967580001
2019-08-28,10166.63,10145.78,10019.1,10227.83,4211.080426469999
2019-08-29,9390.0,10166.63,9320.0,10280.71,10599.20914442
2019-08-30,9470.25,9384.63,9347.92,9586.5,6567.126327540002
2019-08-31,9584.94,9470.31,9446.79,9700.0,4360.223786819999
2019-09-01,9622.94,9582.08,9443.19,9682.73,1629.96287638
2019-09-02,9770.0,9629.84,9538.75,9832.0,1839.47741311
2019-09-03,10393.62,9767.49,9759.59,10506.19,7518.91043809
2019-09-04,10560.2,10385.78,10286.0,10783.0,11287.30595098
2019-09-05,10570.0,10565.29,10378.7,10834.15,9369.1634317
2019-09-06,10740.12,10572.03,10461.97,10802.0,5523.244683200001
2019-09-07,10374.48,10749.96,10204.18,10949.0,9290.734388359997
2019-09-08,10538.74,10389.52,10344.2,10594.88,3192.1241482
2019-09-09,10149.46,10556.21,10081.9,10558.91,4629.798524909998
2019-09-10,10280.39,10144.05,10060.0,10542.93,4663.47659724
2019-09-11,10024.81,10275.97,9855.11,10290.0,5686.619495230001
2019-09-12,10071.58,10025.6,9927.54,10207.21,3605.2222171700014
2019-09-13,10311.3,10077.1,10068.86,10465.0,4862.59757224
2019-09-14,10326.81,10316.61,10153.87,10389.14,3377.0254001000008
2019-09-15,10316.14,10332.26,10217.01,10441.47,2742.455978240001
2019-09-16,10293.14,10326.58,10258.49,10378.07,2803.35539305
2019-09-17,10214.79,10303.21,10060.95,10369.67,5867.284605349999
2019-09-18,10212.07,10220.74,10130.59,10280.53,4687.379436099999
2019-09-19,9875.0,10212.07,9600.0,10227.87,6603.805086890003
2019-09-20,10167.81,9866.62,9813.59,10380.07,4849.786260259998
2019-09-21,10075.36,10167.81,9952.36,10229.49,4471.09331922
2019-09-22,10027.07,10081.04,9842.35,10083.15,4227.3521593199985
2019-09-23,9889.11,10036.49,9864.3,10093.24,2827.8941569299986
2019-09-24,9736.75,9892.32,9600.0,9964.48,6024.846186340002
2019-09-25,8388.42,9738.11,7998.0,9760.39,32067.838088800003
2019-09-26,8354.9,8388.42,8216.0,8649.0,13919.93996099
2019-09-27,8045.56,8365.69,7733.99,8467.89,17254.61301339
2019-09-28,8207.81,8048.35,7866.0,8294.04,9374.55781852
2019-09-29,8090.82,8203.44,8009.84,8356.4,5933.5443126599985
2019-09-30,7811.7,8089.0,7714.7,8143.96,7068.945099080002
2019-10-01,8428.48,7803.25,7778.56,8518.75,10307.27383884
2019-10-02,8226.19,8428.48,8170.91,8531.25,7961.49303637
2019-10-03,8282.27,8220.85,8187.84,8419.23,4902.327617890001
2019-10-04,8138.89,8287.77,7986.65,8315.0,9342.57951384
2019-10-05,8128.84,8135.15,8085.35,8238.74,5186.6275901
2019-10-06,7978.25,8136.94,7910.26,8195.0,5185.73466963
2019-10-07,7876.04,7987.4,7763.54,8071.4,6648.06873799
2019-10-08,8222.02,7874.59,7855.71,8344.12,8555.143385829999
2019-10-09,8184.63,8222.02,8109.74,8254.26,3407.7633517000004
2019-10-10,8630.89,8183.45,8153.92,8707.8,12867.26755778
2019-10-11,8410.56,8628.72,8356.0,8820.0,9187.30324107
2019-10-12,8347.37,8410.97,8222.88,8414.09,4504.985833710001
2019-10-13,8330.76,8341.0,8287.84,8427.76,1618.1665838699996
2019-10-14,8310.01,8330.95,8132.91,8474.48,4935.60295497
2019-10-15,8292.86,8307.88,8215.41,8420.85,4699.307142899998
2019-10-16,8141.4,8290.25,8086.0,8370.0,4862.34629422
2019-10-17,7974.07,8140.64,7912.66,8163.24,8551.12718946
2019-10-18,7907.24,7971.1,7850.0,8130.71,6486.786124439999
2019-10-19,7927.41,7906.14,7811.62,7990.88,4289.99874837
2019-10-20,7911.05,7928.98,7874.68,8096.76,3607.69133105
2019-10-21,8228.87,7910.28,7889.62,8314.77,6279.509674290001
2019-10-22,8230.44,8223.03,8156.0,8352.0,4673.46577816
2019-10-23,7970.15,8230.44,7920.4,8314.77,6422.859872589999
2019-10-24,7433.31,7968.79,7293.55,8017.8,13815.090105180005
2019-10-25,7471.22,7434.31,7393.14,7512.0,4785.993249930001
2019-10-26,9478.82,7468.77,7453.04,10350.0,38135.35508106999
2019-10-27,9183.29,9478.1,8894.65,9514.99,20881.436614620005
2019-10-28,9432.59,9182.97,9158.61,9950.0,21573.88817411
2019-10-29,9480.77,9439.38,9177.84,9573.35,11107.53787484
2019-10-30,9222.03,9471.71,9051.48,9514.96,8352.70244147
2019-10-31,9098.49,9213.59,8985.25,9254.86,8827.626384629999
2019-11-01,9105.53,9096.77,8961.53,9438.61,8879.15193137
2019-11-02,9232.82,9108.58,9062.36,9303.53,6726.38839866
2019-11-03,9282.26,9232.82,9212.79,9396.91,2160.267937209999
2019-11-04,9189.87,9283.28,9067.0,9283.28,2752.6427443700004
2019-11-05,9233.17,9189.76,9151.23,9586.5,5960.611636729999
2019-11-06,9397.73,9233.17,9192.47,9448.19,4866.08941698
2019-11-07,9245.43,9398.82,9201.14,9423.93,4170.8685426500015
2019-11-08,9134.05,9246.46,9080.0,9265.47,3949.64241803
2019-11-09,8835.38,9135.11,8661.0,9140.8,9404.017819220004
2019-11-10,8852.0,8840.43,8720.0,8900.0,1959.5116953500005
2019-11-11,8797.02,8852.0,8697.0,9142.33,4515.613518139999
2019-11-12,8765.0,8792.51,8593.0,8799.4,4654.910459569999
2019-11-13,8736.0,8759.9,8549.0,8872.47,4884.2233876300015
2019-11-14,8662.61,8736.0,8623.82,8806.26,3387.2818885300007
2019-11-15,8551.3,8651.01,8492.85,8675.31,4005.0229741299986
2019-11-16,8470.48,8551.3,8363.0,8799.03,3985.6332357600013
2019-11-17,8463.73,8470.48,8444.02,8539.53,1098.33941111
2019-11-18,8426.39,8453.85,8375.0,8631.6,2768.435251150001
2019-11-19,8084.79,8426.4,8010.7,8493.2,5071.86789436
2019-11-20,8110.81,8084.84,7989.15,8158.47,3855.63468425
2019-11-21,8074.54,8110.81,8027.28,8231.04,2995.9515670000005
2019-11-22,7528.65,8072.08,7394.09,8076.94,10689.455138500001
2019-11-23,7194.7,7519.99,6785.0,7714.7,19865.26460466
2019-11-24,7196.07,7194.7,7102.16,7356.49,4997.987033040001
2019-11-25,6670.46,7196.07,6515.0,7287.27,11789.45391873
2019-11-26,7177.57,6670.46,6644.24,7380.0,14090.97929122
2019-11-27,7067.88,7170.99,7018.78,7272.81,6393.841675400001
2019-11-28,7517.74,7060.77,6847.72,7676.27,15588.770298459998
2019-11-29,7484.0,7509.58,7372.19,7659.92,6706.31202456
2019-11-30,7750.25,7484.0,7423.33,7870.35,6913.928380300002
2019-12-01,7318.12,7750.27,7236.74,7815.0,7381.66062512
2019-12-02,7232.73,7310.0,7140.08,7472.85,4469.426998360002
2019-12-03,7293.36,7237.83,7182.43,7415.0,3806.934164870001
2019-12-04,7143.72,7289.4,7102.24,7368.94,3180.21825071
2019-12-05,7322.55,7139.54,7087.09,7772.71,7615.104947060003
2019-12-06,7376.09,7319.06,7251.25,7500.0,3949.64725793
2019-12-07,7535.57,7369.52,7305.56,7638.88,4588.850766999999
2019-12-08,7450.39,7532.67,7382.69,7563.0,1633.85393563
2019-12-09,7490.0,7450.4,7428.46,7580.0,1878.09943894
2019-12-10,7354.65,7483.89,7268.03,7666.0,6851.3164203000015
2019-12-11,7215.45,7352.49,7150.23,7368.62,3810.96367216
2019-12-12,7146.57,7205.84,7072.2,7296.19,4451.00013748
2019-12-13,7233.0,7146.7,7101.0,7253.68,3367.32049588
2019-12-14,7259.08,7233.0,7190.0,7302.35,2727.24228434
2019-12-15,7140.07,7251.36,7007.0,7259.7,2689.5067779099995
2019-12-16,7055.8,7140.71,7028.42,7175.94,1445.62223026
2019-12-17,6870.25,7062.94,6820.0,7147.91,5999.441298950002
2019-12-18,6613.53,6865.85,6550.0,6938.77,7988.84547217
2019-12-19,7112.51,6613.53,6425.0,7449.68,13469.8095004
2019-12-20,7133.05,7104.68,7000.0,7227.92,4513.85420947
2019-12-21,7134.45,7131.91,7096.63,7218.11,2913.80228225
2019-12-22,7167.24,7134.45,7109.73,7182.14,1527.67118064
2019-12-23,7513.48,7167.24,7150.15,7644.08,5474.8343210600015
2019-12-24,7261.49,7513.48,7247.86,7692.98,5486.57517077
2019-12-25,7252.29,7261.9,7156.0,7431.1,3787.1932897199986
2019-12-26,7196.82,7244.66,7110.73,7260.82,1675.8074126499996
2019-12-27,7178.71,7189.4,7150.0,7432.0,3397.2715975999995
2019-12-28,7280.22,7171.74,7052.0,7341.78,3710.76897267
2019-12-29,7302.61,7278.0,7244.97,7349.65,1355.97540894
2019-12-30,7357.09,7299.59,7290.28,7524.46,2915.77219707
2019-12-31,7225.8,7358.21,7174.42,7365.0,3742.99860964
2020-01-01,7182.36,7231.01,7112.55,7302.35,2500.0301411099995
2020-01-02,7083.99,7176.82,7069.18,7237.35,1572.77636056
2020-01-03,7192.33,7083.99,6853.53,7265.98,5473.11013847
2020-01-04,7340.32,7194.71,7176.07,7402.31,6395.113027
2020-01-05,7462.67,7335.74,7256.03,7495.0,3484.78235609
2020-01-06,7507.97,7461.22,7310.0,7580.0,3084.24559719
2020-01-07,7875.0,7507.33,7485.0,8009.12,9662.03207326
2020-01-08,8295.07,7875.33,7697.03,8463.57,12405.25010941
2020-01-09,7969.53,8288.04,7872.09,8419.23,9110.89055848
2020-01-10,7734.21,7968.05,7709.22,7998.01,5474.788051670002
2020-01-11,8076.69,7726.74,7667.0,8252.72,9017.6751287
2020-01-12,8097.45,8075.54,7960.0,8286.0,3220.69085206
2020-01-13,8075.34,8097.89,8039.0,8196.81,2731.7400500500007
2020-01-14,8514.72,8070.72,8040.54,8580.0,7732.388450499999
2020-01-15,8622.66,8514.72,8446.02,8901.46,14016.288932479994
2020-01-16,8664.7,8617.97,8575.0,8903.2,8582.731408900001
2020-01-17,8903.38,8666.66,8573.91,8998.0,7876.104879579999
2020-01-18,8855.27,8903.34,8762.39,9015.22,7489.836358289999
2020-01-19,9061.85,8850.15,8815.0,9188.1,4621.64524195
2020-01-20,8667.6,9057.93,8461.38,9114.92,7712.069421670001
2020-01-21,8621.06,8661.16,8507.93,8740.54,3998.997640590001
2020-01-22,8702.39,8617.0,8480.0,8792.98,3372.215600230001
2020-01-23,8559.88,8702.39,8460.0,8723.14,3904.87317921
2020-01-24,8312.53,8562.62,8268.28,8599.09,7923.8847322799975
2020-01-25,8302.51,8314.45,8212.9,8530.7,6342.32111359
2020-01-26,8338.34,8296.0,8273.36,8404.99,3992.31252743
2020-01-27,8644.95,8338.34,8338.05,8677.67,5357.255980599999
2020-01-28,9038.53,8636.22,8546.55,9150.0,11694.50890823
2020-01-29,9339.7,9041.16,8876.0,9429.99,9301.21295274
2020-01-30,9369.43,9339.7,9180.0,9443.96,5007.92596738
2020-01-31,9326.74,9359.05,9166.07,9570.0,8304.49000407
2020-02-01,9440.5,9327.93,9195.93,9464.16,3975.3858749600013
2020-02-02,9369.03,9425.24,9135.0,9436.98,2446.395470260001
2020-02-03,9349.38,9354.64,9251.99,9615.0,3898.00936506
2020-02-04,9270.96,9340.23,9200.0,9380.22,3977.9046216
2020-02-05,9236.0,9270.96,9075.0,9281.27,4188.60534781
2020-02-06,9670.71,9238.44,9206.53,9775.0,9016.82052911
2020-02-07,9769.16,9682.73,9590.01,9859.57,7379.308333239999
2020-02-08,9741.51,9769.16,9658.58,9878.0,3447.03561261
2020-02-09,10145.73,9750.76,9742.43,10178.54,4953.93979724
2020-02-10,9985.01,10142.59,9731.2,10199.85,5119.96594385
2020-02-11,9735.23,9985.0,9706.94,9998.67,5691.229176
2020-02-12,10390.46,9735.23,9724.07,10495.0,8876.671403329998
2020-02-13,10393.13,10389.08,10247.35,10500.0,6073.169320120001
2020-02-14,10106.07,10391.67,10068.0,10500.5,9309.989805800002
2020-02-15,10226.53,10106.5,10093.26,10408.04,6141.701718820002
2020-02-16,9993.04,10213.57,9739.0,10278.51,5404.453787749998
2020-02-17,9769.0,9982.69,9598.49,10020.0,4576.479440609999
2020-02-18,9823.93,9766.0,9467.57,9846.89,5595.17676732
2020-02-19,10063.25,9819.04,9602.6,10288.0,7129.618566890002
2020-02-20,9610.14,10063.24,9312.0,10300.0,10460.15900982
2020-02-21,9693.58,9599.98,9396.91,9748.76,5640.5976104799975
2020-02-22,9611.51,9681.17,9562.6,9773.2,4004.7601352700012
2020-02-23,9920.25,9611.51,9600.0,9956.55,2940.12684264
2020-02-24,9742.95,9920.26,9586.5,10027.66,3844.9575869000014
2020-02-25,9507.71,9740.66,9480.0,9850.0,4996.3107460400015
