,Open,High,Low,Close,Volume_(BTC),Volume_(Currency),Weighted_Price
2016-12-25 09:38:00,894.54,894.54,894.54,894.54,0.0,0.0,894.68767314
2016-12-25 09:39:00,894.82,894.82,894.81,894.81,5.0,4474.0587111,894.81174223
2016-12-25 09:40:00,894.83,894.83,894.83,894.83,0.01140765,10.20790745,894.83
2016-12-25 09:41:00,894.83,894.83,894.83,894.83,0.0,0.0,894.83
2016-12-25 09:42:00,894.83,894.84,894.83,894.84,21.32825013,19085.17146,894.83062811
2016-12-25 09:43:00,895.0,895.0,895.0,895.0,0.2034094,182.051413,895.0
2016-12-25 09:44:00,895.0,895.0,895.0,895.0,0.0,0.0,895.0
2016-12-25 09:45:00,895.0,895.0,895.0,895.0,0.231832,207.48964,895.0
2016-12-25 09:46:00,895.0,895.0,895.0,895.0,0.01,8.95,895.0
2016-12-25 09:47:00,895.0,895.0,895.0,895.0,1.00084916,895.7599982,895.0
2016-12-25 09:48:00,895.0,895.0,895.0,895.0,0.0,0.0,895.0
2016-12-25 09:49:00,895.0,895.0,895.0,895.0,0.05954831,53.29573745,895.0
2016-12-25 09:50:00,895.0,896.94,895.0,895.04,36.60389505,32767.233731,895.18434271
2016-12-25 09:51:00,895.35,895.35,895.35,895.35,9.08985996,8138.606115199998,895.35
2016-12-25 09:52:00,895.35,895.35,895.35,895.35,0.0,0.0,895.35
2016-12-25 09:53:00,895.57,895.57,895.38,895.38,0.01729582,15.48923839,895.5480798000001
2016-12-25 09:54:00,895.38,895.38,895.38,895.38,0.0,0.0,895.5480798000001
2016-12-25 09:55:00,895.97,895.97,895.0,895.0,4.11,3678.66437,895.05215815
2016-12-25 09:56:00,895.0,895.0,895.0,895.0,0.0,0.0,895.05215815
2016-12-25 09:57:00,895.0,895.0,895.0,895.0,0.0,0.0,895.05215815
2016-12-25 09:58:00,895.67,896.72,895.67,896.72,0.57600666,516.47469216,896.64708418
2016-12-25 09:59:00,895.67,895.67,895.67,895.67,2.0,1791.34,895.67
2016-12-25 10:00:00,895.67,895.67,895.67,895.67,0.0,0.0,895.67
2016-12-25 10:01:00,896.77,896.77,896.77,896.77,0.30811691,276.31000138,896.77
2016-12-25 10:02:00,896.77,896.77,896.77,896.77,0.0,0.0,896.77
2016-12-25 10:03:00,896.84,896.84,896.84,896.84,0.00556398,4.9899998232,896.84
2016-12-25 10:04:00,896.84,896.84,896.84,896.84,0.0,0.0,896.84
2016-12-25 10:05:00,896.78,896.78,896.78,896.78,0.0113602,10.187600156,896.78
2016-12-25 10:06:00,896.75,896.75,896.61,896.61,0.09404183,84.322414737,896.64795695
2016-12-25 10:07:00,896.75,896.8,896.75,896.8,3.87529346,3475.3535727,896.7975222000001
2016-12-25 10:08:00,896.79,896.8,896.79,896.8,12.46765489,11180.989406,896.79971935
2016-12-25 10:09:00,896.79,896.79,896.79,896.79,0.00696248,6.243882439199999,896.79
2016-12-25 10:10:00,896.79,896.79,896.79,896.79,0.0,0.0,896.79
2016-12-25 10:11:00,896.79,896.79,896.79,896.79,2.0,1793.58,896.79
2016-12-25 10:12:00,896.8,896.8,896.8,896.8,0.13341191,119.64380089,896.8
2016-12-25 10:13:00,896.8,896.8,896.8,896.8,0.0,0.0,896.8
2016-12-25 10:14:00,896.79,896.79,896.79,896.79,0.1097684,98.439203436,896.79
2016-12-25 10:15:00,896.8,896.8,896.8,896.8,3.39729037,3046.690003800001,896.8
2016-12-25 10:16:00,896.8,896.8,896.8,896.8,0.028014,25.1229552,896.8
2016-12-25 10:17:00,896.79,896.79,896.79,896.79,0.6381826999999999,572.31586353,896.79
2016-12-25 10:18:00,896.8,896.8,896.8,896.8,0.02455717,22.022870056,896.8
2016-12-25 10:19:00,896.8,896.8,896.8,896.8,0.10233051,91.770001368,896.8
2016-12-25 10:20:00,896.8,896.8,896.8,896.8,0.0,0.0,896.8
2016-12-25 10:21:00,896.79,896.79,896.79,896.79,2.1910580000000004,1964.9189038,896.79
2016-12-25 10:22:00,896.79,896.79,896.79,896.79,1.04013446,932.78218238,896.79
2016-12-25 10:23:00,896.79,896.79,896.79,896.79,2.4684,2213.636436,896.79
2016-12-25 10:24:00,896.79,896.8,896.79,896.8,29.57166825,26519.576481,896.79000376
2016-12-25 10:25:00,896.79,896.79,896.79,896.79,4.17161907,3741.0662658,896.79
2016-12-25 10:26:00,896.6,896.6,896.6,896.6,0.15260356,136.8243519,896.6
2016-12-25 10:27:00,896.5,896.8,895.42,896.79,5.82056206,5218.3534563,896.53772307
2016-12-25 10:28:00,896.79,896.79,896.79,896.79,0.0,0.0,896.53772307
2016-12-25 10:29:00,895.42,895.42,895.42,895.42,0.01795309,16.075555848,895.42
2016-12-25 10:30:00,895.88,895.88,895.88,895.88,0.02904837,26.023853715999998,895.88
2016-12-25 10:31:00,895.99,895.99,895.99,895.99,0.01463169,13.109847923,895.99
2016-12-25 10:32:00,895.98,895.98,895.98,895.98,0.022,19.71156,895.98
2016-12-25 10:33:00,895.98,895.98,895.98,895.98,0.0303226,27.168443148,895.98
2016-12-25 10:34:00,895.98,895.98,895.98,895.98,0.0,0.0,895.98
2016-12-25 10:35:00,895.98,895.98,895.98,895.98,0.0,0.0,895.98
2016-12-25 10:36:00,895.99,895.99,895.07,895.47,1.24286679,1112.6148161,895.20037468
2016-12-25 10:37:00,895.47,895.47,895.01,895.02,2.41530125,2161.9686723,895.11346559
2016-12-25 10:38:00,895.01,895.01,895.01,895.01,0.00934579,8.3645755079,895.01
2016-12-25 10:39:00,895.42,895.43,895.42,895.43,4.52245564,4049.541789,895.42985301
2016-12-25 10:40:00,895.42,895.42,895.42,895.42,2.87,2569.8554,895.42
2016-12-25 10:41:00,895.42,895.42,895.42,895.42,0.0,0.0,895.42
2016-12-25 10:42:00,895.42,895.42,895.42,895.42,0.0,0.0,895.42
2016-12-25 10:43:00,895.42,895.42,895.41,895.41,1.86473955,1669.7245203,895.41969563
2016-12-25 10:44:00,895.35,895.35,894.99,894.99,6.34504912,5678.7812541,894.99405706
2016-12-25 10:45:00,894.99,894.99,894.99,894.99,6.24,5584.7376,894.99
2016-12-25 10:46:00,895.41,895.41,895.0,895.0,0.95709454,856.73949398,895.14615138
2016-12-25 10:47:00,895.0,895.0,895.0,895.0,0.0,0.0,895.14615138
2016-12-25 10:48:00,894.99,894.99,894.82,894.82,11.5,10291.779159,894.93731815
2016-12-25 10:49:00,894.82,894.82,894.82,894.82,10.0,8948.2,894.82
2016-12-25 10:50:00,894.82,895.42,894.82,895.42,6.4886,5807.2932086,894.99941568
2016-12-25 10:51:00,895.42,895.42,895.42,895.42,3.66934,3285.6004228,895.42
2016-12-25 10:52:00,895.42,895.42,895.42,895.42,0.33222756,297.48320178,895.42
2016-12-25 10:53:00,895.42,895.42,895.42,895.42,0.02045309,18.314105848,895.42
2016-12-25 10:54:00,895.42,895.42,895.42,895.42,3.0,2686.26,895.42
2016-12-25 10:55:00,895.42,895.42,895.42,895.42,0.0,0.0,895.42
2016-12-25 10:56:00,895.42,895.42,895.42,895.42,0.0,0.0,895.42
2016-12-25 10:57:00,895.42,895.42,895.42,895.42,0.0,0.0,895.42
2016-12-25 10:58:00,895.42,895.42,895.42,895.42,5.57457307,4991.5842183,895.42
2016-12-25 10:59:00,895.42,895.42,895.42,895.42,0.04551907,40.758685659,895.42
2016-12-25 11:00:00,895.42,895.42,895.42,895.42,0.0,0.0,895.42
2016-12-25 11:01:00,895.42,895.42,895.42,895.42,0.0,0.0,895.42
2016-12-25 11:02:00,895.42,895.42,895.42,895.42,0.0,0.0,895.42
2016-12-25 11:03:00,895.42,895.42,895.42,895.42,0.0,0.0,895.42
2016-12-25 11:04:00,895.42,895.42,895.42,895.42,0.0,0.0,895.42
2016-12-25 11:05:00,895.42,895.42,895.42,895.42,2.0,1790.84,895.42
2016-12-25 11:06:00,895.42,895.42,895.42,895.42,2.94608167,2637.980449,895.42
2016-12-25 11:07:00,895.42,895.42,895.42,895.42,2.84336338,2546.0044376999995,895.42
2016-12-25 11:08:00,895.42,895.42,895.42,895.42,9.54767451,8549.1787097,895.42
2016-12-25 11:09:00,895.42,895.42,895.42,895.42,10.5804,9473.901768000002,895.42
2016-12-25 11:10:00,895.46,896.86,895.46,896.86,0.59,529.11293132,896.8015785
2016-12-25 11:11:00,896.34,896.9,895.77,896.9,2.43489372,2182.3502670000007,896.28152929
2016-12-25 11:12:00,896.9,896.9,896.9,896.9,0.0,0.0,896.28152929
2016-12-25 11:13:00,896.85,896.89,896.85,896.89,0.054000000000000006,48.43074,896.86555556
2016-12-25 11:14:00,896.9,896.9,896.9,896.9,0.01135293,10.182442917000001,896.9
2016-12-25 11:15:00,896.9,896.9,896.9,896.9,0.0,0.0,896.9
2016-12-25 11:16:00,896.9,896.9,896.9,896.9,0.0,0.0,896.9
2016-12-25 11:17:00,896.9,897.0,896.89,896.89,23.0,20630.836934,896.99291018
2016-12-25 11:18:00,896.89,896.89,896.89,896.89,0.0,0.0,896.99291018
2016-12-25 11:19:00,896.91,896.91,896.9,896.9,5.13901103,4609.1841928,896.90101187
2016-12-25 11:20:00,896.9,896.9,896.9,896.9,2.5736,2308.26184,896.9
2016-12-25 11:21:00,896.98,896.98,896.98,896.98,0.01134985,10.180588453,896.98
2016-12-25 11:22:00,896.98,896.98,896.98,896.98,0.0,0.0,896.98
2016-12-25 11:23:00,896.97,896.97,896.97,896.97,0.01200702,10.769936729000001,896.97
2016-12-25 11:24:00,896.97,896.97,896.97,896.97,0.0,0.0,896.97
2016-12-25 11:25:00,896.97,896.97,896.97,896.97,0.11352004,101.82407028,896.97
2016-12-25 11:26:00,896.98,896.98,896.98,896.98,0.07094985,63.640596453,896.98
2016-12-25 11:27:00,896.97,896.99,896.97,896.99,2.33662115,2095.9008857,896.9793352
2016-12-25 11:28:00,896.99,896.99,896.99,896.99,21.81845762,19570.938301,896.99
2016-12-25 11:29:00,896.99,896.99,896.99,896.99,1.56504238,1403.8273644,896.99
2016-12-25 11:30:00,897.0,897.0,897.0,897.0,4.11,3686.67,897.0
2016-12-25 11:31:00,897.06,897.06,897.06,897.06,0.01703123,15.278035184,897.06
2016-12-25 11:32:00,897.06,897.06,897.06,897.06,0.0,0.0,897.06
2016-12-25 11:33:00,897.05,897.05,897.01,897.01,0.93884455,842.19010358,897.04957394
2016-12-25 11:34:00,897.01,897.02,897.01,897.02,4.83572959,4337.6981568,897.01007389
2016-12-25 11:35:00,897.02,897.02,897.02,897.02,0.43896602,393.76129926,897.02
2016-12-25 11:36:00,897.02,897.02,897.02,897.02,0.10756215,96.485399793,897.02
2016-12-25 11:37:00,897.02,897.02,897.02,897.02,0.0,0.0,897.02
2016-12-25 11:38:00,897.02,897.02,897.02,897.02,0.01114802,9.9999969004,897.02
2016-12-25 11:39:00,897.02,897.02,897.02,897.02,0.0,0.0,897.02
2016-12-25 11:40:00,897.02,897.02,897.02,897.02,12.03615193,10796.669004,897.02
2016-12-25 11:41:00,897.02,897.02,897.02,897.02,0.0,0.0,897.02
2016-12-25 11:42:00,897.01,897.02,897.01,897.02,6.3370861,5684.4679734,897.01605497
2016-12-25 11:43:00,897.02,898.79,897.02,898.79,64.22082074,57658.854657,897.82182775
2016-12-25 11:44:00,898.79,898.79,898.79,898.79,0.0,0.0,897.82182775
2016-12-25 11:45:00,898.79,898.79,898.79,898.79,0.0,0.0,897.82182775
2016-12-25 11:46:00,898.79,898.79,898.79,898.79,15.915,14304.24285,898.79
2016-12-25 11:47:00,898.78,898.79,898.78,898.79,2.7317751,2455.2721421,898.78267875
2016-12-25 11:48:00,898.78,898.79,898.78,898.79,6.04701338,5434.9616558,898.78446008
2016-12-25 11:49:00,898.79,898.84,898.79,898.84,3.72661746,3349.5267236,898.81152535
2016-12-25 11:50:00,898.84,898.84,898.84,898.84,0.04704974,42.290188302,898.84
2016-12-25 11:51:00,898.84,898.84,898.84,898.84,1.11234129,999.8168451,898.84
2016-12-25 11:52:00,898.83,898.83,898.83,898.83,1.2659452,1137.8695240999998,898.83
2016-12-25 11:53:00,898.83,898.83,898.83,898.83,0.0,0.0,898.83
2016-12-25 11:54:00,898.84,898.84,898.84,898.84,1.04346136,937.90480882,898.84
2016-12-25 11:55:00,898.84,898.84,898.84,898.84,0.0377264,33.909997376,898.84
2016-12-25 11:56:00,898.83,898.83,898.83,898.83,0.025,22.47075,898.83
2016-12-25 11:57:00,898.83,898.83,898.83,898.83,0.0,0.0,898.83
2016-12-25 11:58:00,898.83,898.83,898.83,898.83,0.0,0.0,898.83
2016-12-25 11:59:00,898.84,898.84,898.84,898.84,4.11,3694.2324,898.84
2016-12-25 12:00:00,898.84,898.84,898.84,898.84,0.72291818,649.78777691,898.84
2016-12-25 12:01:00,898.84,898.84,898.84,898.84,1.21104167,1088.5326947,898.84
2016-12-25 12:02:00,898.84,898.84,898.84,898.84,0.0,0.0,898.84
2016-12-25 12:03:00,898.84,898.9,898.84,898.9,4.247,3817.6282655,898.89999187
2016-12-25 12:04:00,898.9,898.9,898.9,898.9,0.0,0.0,898.89999187
2016-12-25 12:05:00,898.9,898.9,898.9,898.9,0.81530839,732.88071177,898.9
2016-12-25 12:06:00,898.9,898.9,898.9,898.9,0.0,0.0,898.9
2016-12-25 12:07:00,898.9,898.9,898.9,898.9,0.0,0.0,898.9
2016-12-25 12:08:00,898.89,898.89,898.89,898.89,12.0,10786.68,898.89
2016-12-25 12:09:00,898.89,898.89,898.89,898.89,0.014,12.58446,898.89
2016-12-25 12:10:00,898.89,898.89,898.89,898.89,0.0,0.0,898.89
2016-12-25 12:11:00,898.89,898.89,898.89,898.89,0.5,449.445,898.89
2016-12-25 12:12:00,898.9,898.9,898.9,898.9,0.111403,100.1401567,898.9
2016-12-25 12:13:00,898.89,898.89,898.89,898.89,0.16067698,144.43093055,898.89
2016-12-25 12:14:00,898.89,898.89,898.89,898.89,15.302,13754.81478,898.89
2016-12-25 12:15:00,898.89,898.89,898.89,898.89,0.0,0.0,898.89
2016-12-25 12:16:00,898.88,898.88,898.88,898.88,0.42112211,378.53824224,898.88
2016-12-25 12:17:00,898.88,898.88,898.88,898.88,0.0,0.0,898.88
2016-12-25 12:18:00,898.9,899.03,898.9,899.03,6.30359232,5666.8260717,898.98359285
2016-12-25 12:19:00,899.03,899.03,899.03,899.03,0.0,0.0,898.98359285
2016-12-25 12:20:00,899.03,899.03,899.03,899.03,0.03894197,35.009999289,899.03
2016-12-25 12:21:00,899.03,899.03,899.03,899.03,0.0,0.0,899.03
2016-12-25 12:22:00,899.03,899.03,898.89,898.89,12.04459335,10827.218703,898.92770876
2016-12-25 12:23:00,899.02,899.02,898.89,898.89,5.46,4907.9407,898.8902381000001
2016-12-25 12:24:00,898.89,898.99,898.0,898.0,75.2777,67608.436689,898.12038211
2016-12-25 12:25:00,898.0,898.0,898.0,898.0,0.0,0.0,898.12038211
2016-12-25 12:26:00,899.02,899.02,899.02,899.02,0.01113435,10.010003337,899.02
2016-12-25 12:27:00,899.02,899.03,899.02,899.03,2.10604832,1893.3985078,899.02899656
2016-12-25 12:28:00,899.03,899.03,899.03,899.03,0.0,0.0,899.02899656
2016-12-25 12:29:00,899.03,899.03,899.03,899.03,0.0,0.0,899.02899656
2016-12-25 12:30:00,899.03,899.03,899.03,899.03,0.0,0.0,899.02899656
2016-12-25 12:31:00,899.03,899.03,899.03,899.03,0.0,0.0,899.02899656
2016-12-25 12:32:00,899.72,899.72,899.72,899.72,0.19603914,176.38033504,899.72
2016-12-25 12:33:00,899.34,899.34,899.26,899.26,0.84532834,760.1743892999998,899.26523615
2016-12-25 12:34:00,899.04,899.32,899.01,899.01,11.84874409,10652.233034,899.01790035
2016-12-25 12:35:00,899.01,899.52,899.01,899.52,4.394,3950.49678,899.0661766000002
2016-12-25 12:36:00,899.01,899.01,899.01,899.01,0.63770675,573.30474532,899.01
2016-12-25 12:37:00,899.01,899.01,899.01,899.01,0.0,0.0,899.01
2016-12-25 12:38:00,899.61,899.61,899.61,899.61,0.05081319,45.712053856000004,899.61
2016-12-25 12:39:00,899.61,899.61,899.61,899.61,0.0,0.0,899.61
2016-12-25 12:40:00,899.62,899.62,899.62,899.62,0.02660096,23.930755635,899.62
2016-12-25 12:41:00,899.62,899.62,899.62,899.62,0.0,0.0,899.62
2016-12-25 12:42:00,899.6,899.6,899.6,899.6,0.01272376,11.446294495999998,899.6
2016-12-25 12:43:00,899.62,899.72,899.62,899.72,3.70147819,3330.2768093000004,899.71536731
2016-12-25 12:44:00,899.72,899.72,899.72,899.72,0.0,0.0,899.71536731
2016-12-25 12:45:00,899.67,899.67,899.67,899.67,0.01933778,17.397620532999998,899.67
2016-12-25 12:46:00,899.7,899.7,899.02,899.02,0.40456518,363.82305035,899.29402809
2016-12-25 12:47:00,899.02,899.02,899.02,899.02,0.0,0.0,899.29402809
2016-12-25 12:48:00,899.02,899.02,899.02,899.02,0.0,0.0,899.29402809
2016-12-25 12:49:00,899.02,899.02,899.02,899.02,0.0,0.0,899.29402809
2016-12-25 12:50:00,899.02,899.02,899.02,899.02,0.0,0.0,899.29402809
2016-12-25 12:51:00,899.02,899.02,899.02,899.02,0.0,0.0,899.29402809
2016-12-25 12:52:00,899.73,899.73,899.73,899.73,0.0898028,80.798273244,899.73
2016-12-25 12:53:00,899.73,899.73,899.73,899.73,0.0,0.0,899.73
2016-12-25 12:54:00,899.73,899.73,899.73,899.73,0.0,0.0,899.73
2016-12-25 12:55:00,899.73,899.73,899.73,899.73,0.0,0.0,899.73
2016-12-25 12:56:00,899.73,899.73,899.73,899.73,0.0,0.0,899.73
2016-12-25 12:57:00,899.73,899.73,899.73,899.73,0.0,0.0,899.73
2016-12-25 12:58:00,899.14,899.14,899.13,899.13,1.83,1645.4102503,899.13128433
2016-12-25 12:59:00,899.13,899.13,899.13,899.13,0.0,0.0,899.13128433
2016-12-25 13:00:00,899.63,899.63,899.59,899.59,0.09371619,84.309680257,899.62769781
2016-12-25 13:01:00,899.59,899.59,899.59,899.59,0.0,0.0,899.62769781
2016-12-25 13:02:00,899.62,899.62,899.62,899.62,0.101229,91.06763298,899.62
2016-12-25 13:03:00,899.62,899.62,899.62,899.62,0.0,0.0,899.62
2016-12-25 13:04:00,899.62,899.62,899.62,899.62,0.0,0.0,899.62
2016-12-25 13:05:00,899.13,899.13,899.13,899.13,5.70077602,5125.7387429,899.13
2016-12-25 13:06:00,899.56,899.61,899.17,899.17,1.08477807,975.4340928,899.20152313
2016-12-25 13:07:00,899.17,899.17,899.17,899.17,0.0,0.0,899.20152313
2016-12-25 13:08:00,899.17,899.17,899.17,899.17,0.0,0.0,899.20152313
2016-12-25 13:09:00,899.5,899.5,899.11,899.11,0.63651866,572.42471239,899.30546952
2016-12-25 13:10:00,899.11,899.11,899.11,899.11,0.0,0.0,899.30546952
2016-12-25 13:11:00,899.11,899.11,899.11,899.11,0.0,0.0,899.30546952
2016-12-25 13:12:00,899.11,899.11,899.11,899.11,0.0,0.0,899.30546952
2016-12-25 13:13:00,899.6,899.6,899.11,899.11,3.03562711,2729.3951883,899.12070534
2016-12-25 13:14:00,899.6,899.6,899.6,899.6,0.32953728,296.45173709,899.6
2016-12-25 13:15:00,899.51,899.51,899.51,899.51,0.22183007,199.53836627,899.51
2016-12-25 13:16:00,899.51,899.51,899.51,899.51,0.0,0.0,899.51
2016-12-25 13:17:00,899.51,899.51,899.51,899.51,0.0,0.0,899.51
2016-12-25 13:18:00,899.11,899.11,899.11,899.11,15.13459119,13607.662285,899.11
2016-12-25 13:19:00,899.11,899.11,899.11,899.11,0.0,0.0,899.11
2016-12-25 13:20:00,899.11,899.11,899.11,899.11,0.0,0.0,899.11
2016-12-25 13:21:00,899.11,899.11,899.11,899.11,2.006,1803.61466,899.11
2016-12-25 13:22:00,899.11,899.11,899.11,899.11,2.91666709,2622.4045473,899.11
2016-12-25 13:23:00,898.57,898.57,898.55,898.55,0.24373465,219.00796936,898.55081892
2016-12-25 13:24:00,898.55,898.55,898.55,898.55,0.0,0.0,898.55081892
2016-12-25 13:25:00,898.55,898.55,898.55,898.55,0.0,0.0,898.55081892
2016-12-25 13:26:00,898.55,898.55,898.55,898.55,0.0,0.0,898.55081892
2016-12-25 13:27:00,898.55,898.55,898.55,898.55,0.0,0.0,898.55081892
2016-12-25 13:28:00,898.04,898.04,898.02,898.02,2.76723,2485.0294817,898.02057715
2016-12-25 13:29:00,898.02,898.02,898.02,898.02,1.1,987.822,898.02
2016-12-25 13:30:00,898.02,898.02,898.02,898.02,3.1,2783.862,898.02
2016-12-25 13:31:00,898.02,898.02,898.02,898.02,0.0,0.0,898.02
2016-12-25 13:32:00,898.02,898.02,898.02,898.02,0.0,0.0,898.02
2016-12-25 13:33:00,898.02,898.02,898.02,898.02,0.03,26.9406,898.02
2016-12-25 13:34:00,898.02,898.02,898.02,898.02,6.40731637,5753.898246600002,898.02
2016-12-25 13:35:00,898.02,898.02,898.02,898.02,3.8,3412.476,898.02
2016-12-25 13:36:00,898.41,898.41,898.0,898.0,3.94745499,3544.8800713,898.01659049
2016-12-25 13:37:00,898.0,898.0,898.0,898.0,6.65370854,5975.0302689,898.0
2016-12-25 13:38:00,897.22,897.22,897.01,897.01,7.25075,6504.8702595,897.13067745
2016-12-25 13:39:00,897.86,897.94,897.86,897.94,8.231348200000001,7391.2164326,897.93509557
2016-12-25 13:40:00,897.93,897.94,897.93,897.93,20.24066178,18174.765901,897.93338274
2016-12-25 13:41:00,897.93,897.94,897.93,897.94,9.75933822,8763.2686301,897.93676913
2016-12-25 13:42:00,897.94,897.94,897.94,897.94,0.0,0.0,897.93676913
2016-12-25 13:43:00,897.94,897.94,897.94,897.94,0.0,0.0,897.93676913
2016-12-25 13:44:00,897.94,897.94,897.94,897.94,0.0,0.0,897.93676913
2016-12-25 13:45:00,897.94,897.94,897.94,897.94,0.0,0.0,897.93676913
2016-12-25 13:46:00,898.0,898.0,898.0,898.0,0.11200408,100.57966384,898.0
2016-12-25 13:47:00,898.0,898.0,898.0,898.0,0.0,0.0,898.0
2016-12-25 13:48:00,897.94,898.0,897.93,897.93,0.86069694,772.85401299,897.93977075
2016-12-25 13:49:00,897.93,897.93,897.93,897.93,4.24918,3815.4661974,897.93
2016-12-25 13:50:00,897.93,897.93,897.04,897.04,2.10882,1893.4285725,897.86163472
2016-12-25 13:51:00,897.1,897.1,897.01,897.06,7.40184311,6640.0248689,897.07722391
2016-12-25 13:52:00,897.01,897.01,897.01,897.01,0.9,807.309,897.01
2016-12-25 13:53:00,897.01,897.01,897.01,897.01,0.15550582,139.49027560000002,897.01
2016-12-25 13:54:00,897.01,897.01,897.01,897.01,0.9183,823.724283,897.01
2016-12-25 13:55:00,897.01,897.01,897.01,897.01,11.1,9956.811,897.01
2016-12-25 13:56:00,897.01,897.01,897.01,897.01,0.3578,320.950178,897.01
2016-12-25 13:57:00,897.01,897.01,897.01,897.01,0.0,0.0,897.01
2016-12-25 13:58:00,897.01,897.01,896.98,896.98,22.73555192,20393.416118,896.9835519999998
2016-12-25 13:59:00,895.41,895.41,895.41,895.41,0.43610011,390.4883995,895.41
2016-12-25 14:00:00,895.41,895.41,895.41,895.41,0.0,0.0,895.41
2016-12-25 14:01:00,895.41,895.41,895.41,895.41,7.59846006,6803.737122300001,895.41
2016-12-25 14:02:00,895.41,895.41,895.41,895.41,0.0,0.0,895.41
2016-12-25 14:03:00,895.41,896.03,895.41,896.03,3.35929587,3007.9574664,895.41308143
2016-12-25 14:04:00,895.41,895.41,895.41,895.41,1.0,895.41,895.41
2016-12-25 14:05:00,895.41,895.41,895.41,895.41,4.8,4297.968,895.41
2016-12-25 14:06:00,895.41,895.41,893.07,893.07,26.5096589,23734.819653,895.32723688
2016-12-25 14:07:00,893.07,893.07,893.07,893.07,0.31,276.8517,893.07
2016-12-25 14:08:00,893.07,893.07,893.07,893.07,29.00828559,25906.429612,893.07
2016-12-25 14:09:00,893.07,893.07,892.95,892.95,0.54777286,489.18814162,893.04924968
2016-12-25 14:10:00,892.95,892.95,892.95,892.95,0.0,0.0,893.04924968
2016-12-25 14:11:00,892.95,892.95,892.95,892.95,0.0,0.0,893.04924968
2016-12-25 14:12:00,892.02,892.57,891.54,892.15,9.43381467,8417.920003899999,892.31348064
2016-12-25 14:13:00,892.16,892.58,892.0,892.58,1.86773098,1666.6265531,892.32687734
2016-12-25 14:14:00,892.58,892.58,892.58,892.58,0.0,0.0,892.32687734
2016-12-25 14:15:00,891.69,891.69,890.0,890.74,22.68431203,20202.634262,890.59938141
2016-12-25 14:16:00,890.74,890.74,890.74,890.74,0.0,0.0,890.59938141
2016-12-25 14:17:00,891.28,891.28,891.0,891.0,6.42434631,5724.6525622,891.0871684
2016-12-25 14:18:00,890.97,890.97,890.97,890.97,0.22446941,199.99551023,890.97
2016-12-25 14:19:00,890.98,891.89,890.98,891.89,4.52581198,4032.6809687,891.04032305
2016-12-25 14:20:00,892.13,892.16,892.11,892.16,2.91181106,2597.7697091,892.14913178
2016-12-25 14:21:00,892.15,892.15,892.15,892.15,0.1,89.215,892.15
2016-12-25 14:22:00,892.15,892.15,892.15,892.15,1.0,892.15,892.15
2016-12-25 14:23:00,892.16,892.16,892.16,892.16,0.17962218,160.25172411,892.16
2016-12-25 14:24:00,892.16,892.16,892.16,892.16,0.0,0.0,892.16
2016-12-25 14:25:00,892.16,892.16,892.16,892.16,0.71972019,642.10556471,892.16
2016-12-25 14:26:00,892.16,892.16,892.16,892.16,0.11208752,100.00000184,892.16
2016-12-25 14:27:00,892.15,892.15,892.15,892.15,0.09211227,82.177961681,892.15
2016-12-25 14:28:00,892.15,892.15,892.15,892.15,0.0,0.0,892.15
2016-12-25 14:29:00,892.16,892.16,892.16,892.16,0.04565314,40.729905382,892.16
2016-12-25 14:30:00,892.16,892.16,892.16,892.16,6.70692218,5983.6476921,892.16
2016-12-25 14:31:00,892.16,892.16,892.16,892.16,1.062712,948.10913792,892.16
2016-12-25 14:32:00,892.16,892.16,892.16,892.16,0.0,0.0,892.16
2016-12-25 14:33:00,892.16,892.16,892.16,892.16,0.35924436,320.50344822,892.16
2016-12-25 14:34:00,892.16,892.16,892.16,892.16,0.01,8.9216,892.16
2016-12-25 14:35:00,892.16,892.16,892.16,892.16,0.1,89.21600000000002,892.16
2016-12-25 14:36:00,892.16,892.16,892.15,892.15,8.02,7155.0432,892.15002494
2016-12-25 14:37:00,892.16,892.16,892.16,892.16,9.07627914,8097.493197499999,892.16
2016-12-25 14:38:00,893.07,893.07,893.07,893.07,0.0062977,5.624286939,893.07
2016-12-25 14:39:00,892.15,892.16,892.15,892.16,4.21988711,3764.8122852,892.15947893
2016-12-25 14:40:00,892.16,892.16,892.16,892.16,0.20429,182.2593664,892.16
2016-12-25 14:41:00,892.16,892.16,892.16,892.16,15.79571,14092.300634,892.16
2016-12-25 14:42:00,893.07,894.9,893.07,894.9,1.00328985,897.76228156,894.81846304
2016-12-25 14:43:00,894.9,894.9,894.9,894.9,0.0,0.0,894.81846304
2016-12-25 14:44:00,893.88,893.88,893.88,893.88,0.04359488,38.968591334,893.88
2016-12-25 14:45:00,894.31,894.31,894.31,894.31,0.1,89.431,894.31
2016-12-25 14:46:00,894.09,894.09,894.09,894.09,0.71000897,634.81191999,894.09
2016-12-25 14:47:00,894.09,894.09,894.09,894.09,0.0,0.0,894.09
2016-12-25 14:48:00,894.09,894.09,894.09,894.09,0.0,0.0,894.09
2016-12-25 14:49:00,893.67,893.67,893.58,893.58,0.65244717,583.02296241,893.59413179
2016-12-25 14:50:00,893.58,893.58,893.58,893.58,0.0,0.0,893.59413179
2016-12-25 14:51:00,892.99,892.99,892.99,892.99,0.17,151.8083,892.99
2016-12-25 14:52:00,892.99,892.99,892.99,892.99,0.0,0.0,892.99
